transactionId, period, transactionStatus, units, magnitude, subject
15841,2012.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15842,2012.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15843,2013.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15844,2013.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15845,2013.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15846,2013.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15847,2014.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15848,2014.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15849,2014.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15850,2014.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15851,2015.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15852,2015.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15853,2015.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15854,2015.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15855,2016.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15856,2016.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15857,2016.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15858,2016.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15859,2017.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15860,2017.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15861,2017.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15862,2017.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15863,2018.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15864,2018.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15865,2018.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15866,2018.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15867,2019.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15868,2019.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15869,2019.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15870,2019.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15871,2020.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15872,2020.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15873,2020.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15874,2020.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15875,2021.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15876,2021.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15877,2021.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15878,2021.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15879,2022.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15891,2002.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15892,2003.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15893,2003.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15894,2003.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15895,2003.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15896,2004.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15897,2004.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15898,2004.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15899,2004.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15900,2005.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15901,2005.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15902,2005.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15903,2005.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15904,2006.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15905,2006.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15906,2006.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15907,2006.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15908,2007.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15909,2007.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15910,2007.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15911,2007.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15912,2008.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15913,2008.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15914,2008.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15915,2008.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15916,2009.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15917,2009.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15918,2009.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15919,2009.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15920,2010.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15921,2010.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15922,2010.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15923,2010.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15924,2011.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15925,2011.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15926,2011.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15927,2011.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15928,2012.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15929,2012.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15930,2012.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15931,2012.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15932,2013.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15933,2013.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15934,2013.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15935,2013.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15936,2014.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15937,2014.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15938,2014.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15939,2014.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15940,2015.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15941,2015.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15942,2015.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15943,2015.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15944,2016.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15945,2016.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15946,2016.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15947,2016.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15948,2017.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15949,2017.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15950,2017.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15951,2017.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15952,2018.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15953,2018.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15954,2018.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15955,2018.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15956,2019.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15957,2019.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15958,2019.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15959,2019.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15960,2020.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15961,2020.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15962,2020.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15963,2020.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15964,2021.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15965,2021.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15966,2021.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15967,2021.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15968,2022.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15980,2002.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15981,2003.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15982,2003.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15983,2003.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15984,2003.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15985,2004.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15986,2004.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15987,2004.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15988,2004.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15989,2005.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15990,2005.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15991,2005.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15992,2005.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15993,2006.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15994,2006.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15995,2006.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15996,2006.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15997,2007.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15998,2007.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
15999,2007.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16000,2007.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16001,2008.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16002,2008.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16003,2008.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16004,2008.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16005,2009.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16006,2009.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16007,2009.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16008,2009.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16009,2010.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16010,2010.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16011,2010.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16012,2010.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16013,2011.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16014,2011.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16015,2011.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16016,2011.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16017,2012.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16018,2012.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16019,2012.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16020,2012.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16021,2013.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16022,2013.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16023,2013.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16024,2013.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16025,2014.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16026,2014.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16027,2014.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16028,2014.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16029,2015.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16030,2015.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16031,2015.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16032,2015.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16033,2016.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16034,2016.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16035,2016.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16036,2016.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16037,2017.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16038,2017.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16039,2017.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16040,2017.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16041,2018.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16042,2018.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16043,2018.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16044,2018.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16045,2019.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16046,2019.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16047,2019.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16048,2019.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16049,2020.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16050,2020.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16051,2020.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16052,2020.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16053,2021.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16054,2021.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16055,2021.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16056,2021.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16057,2022.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16069,2002.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16070,2003.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16071,2003.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16072,2003.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16073,2003.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16074,2004.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16075,2004.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16076,2004.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16077,2004.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16078,2005.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16079,2005.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16080,2005.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16081,2005.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16082,2006.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16083,2006.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16084,2006.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16085,2006.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16086,2007.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16087,2007.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16088,2007.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16089,2007.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16090,2008.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16091,2008.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16092,2008.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16093,2008.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16094,2009.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16095,2009.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16096,2009.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16097,2009.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16098,2010.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16099,2010.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16100,2010.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16101,2010.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16102,2011.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16103,2011.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16104,2011.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16105,2011.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16106,2012.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16107,2012.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16108,2012.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16109,2012.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16110,2013.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16111,2013.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16112,2013.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16113,2013.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16114,2014.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16115,2014.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16116,2014.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16117,2014.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16118,2015.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16119,2015.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16120,2015.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16121,2015.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16122,2016.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16123,2016.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16124,2016.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16125,2016.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16126,2017.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16127,2017.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16128,2017.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16129,2017.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16130,2018.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16131,2018.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16132,2018.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16133,2018.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16134,2019.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16135,2019.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16136,2019.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16137,2019.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16138,2020.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16139,2020.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16140,2020.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16141,2020.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16142,2021.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16143,2021.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16144,2021.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16145,2021.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16146,2022.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
16158,2002.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
